year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2025,18,Devin Singletary,RB,NYG,DAL,C-,35,8.3,9.8,5000
2025,18,Chuba Hubbard,RB,CAR,TB,D+,36,4.0,9.7,4400
2025,18,Jordan Mason,RB,MIN,GB,C,37,5.4,9.7,5200
2025,18,Blake Corum,RB,LAR,ARI,C-,38,13.5,9.6,5700
2025,18,Raheim Sanders,RB,CLE,CIN,D+,39,4.9,9.5,4700
2025,18,Kareem Hunt,RB,KC,LV,D,40,4.0,8.8,4700
2025,18,Tyler Allgeier,RB,ATL,NO,D,41,5.3,8.8,4700
2025,18,Rachaad White,RB,TB,CAR,D,42,5.5,8.7,4600
2025,18,Jaydon Blue,RB,DAL,NYG,C,43,0.0,8.7,4300
2025,18,Jaylen Wright,RB,MIA,NE,C-,44,9.2,8.5,4200
2025,18,Kimani Vidal,RB,LAC,DEN,D,48,6.1,7.1,5100
2025,18,Saquon Barkley,RB,PHI,WAS,D+,58,15.9,5.7,7200
2025,18,DeVon Achane,RB,MIA,NE,C-,71,17.1,3.6,8200
2025,18,Jaxon Smith-Njigba,WR,SEA,SF,A+,1,21.6,21.5,8600
2025,18,Puka Nacua,WR,LAR,ARI,A+,2,31.5,21.5,9000
2025,18,JaMarr Chase,WR,CIN,CLE,A+,3,19.6,20.4,8500
2025,18,CeeDee Lamb,WR,DAL,NYG,A+,4,14.0,19.0,7300
2025,18,George Pickens,WR,DAL,NYG,A+,5,13.2,17.6,7200
2025,18,Amon-Ra St Brown,WR,DET,CHI,A,6,20.2,16.5,7700
2025,18,Nico Collins,WR,HOU,IND,A,7,14.6,15.9,7000
2025,18,Mike Evans,WR,TB,CAR,A,8,15.1,15.3,6300
2025,18,Michael Wilson,WR,ARI,LAR,A,9,21.7,14.7,6600
2025,18,Jameson Williams,WR,DET,CHI,A,10,15.4,14.3,6700
2025,18,Courtland Sutton,WR,DEN,LAC,A,11,16.3,14.3,5900
2025,18,Drake London,WR,ATL,NO,A,12,3.6,14.1,6900
2025,18,Stefon Diggs,WR,NE,MIA,A,14,16.8,13.4,6300
2025,18,Tetairoa McMillan,WR,CAR,TB,A,15,8.4,13.4,5800
2025,18,Jakobi Meyers,WR,JAX,TEN,A,16,10.9,13.3,5600
2025,18,Luther Burden,WR,CHI,DET,A-,17,17.7,12.8,5300
2025,18,Tee Higgins,WR,CIN,CLE,A-,18,17.1,12.8,6000
2025,18,Justin Jefferson,WR,MIN,GB,A-,19,7.2,12.6,5800
2025,18,Jauan Jennings,WR,SF,SEA,A-,20,16.3,12.4,5600
2025,18,Parker Washington,WR,JAX,TEN,B+,21,17.9,12.3,5100
2025,18,Jaylen Waddle,WR,MIA,NE,B+,22,8.9,12.1,5700
2025,18,Terry McLaurin,WR,WAS,PHI,B,23,10.7,12.1,5700
2025,18,Brian Thomas,WR,JAX,TEN,B-,24,10.1,11.5,5300
2025,18,Chris Godwin,WR,TB,CAR,B-,25,14.1,11.4,5300
2025,18,DJ Moore,WR,CHI,DET,B-,26,11.8,11.2,5500
2025,18,Ricky Pearsall,WR,SF,SEA,C+,27,14.6,11.1,5100
2025,18,Deebo Samuel,WR,WAS,PHI,C+,28,8.0,11.1,5000
2025,18,Adonai Mitchell,WR,NYJ,BUF,C+,29,8.3,10.8,4200
2025,18,Michael Pittman,WR,IND,HOU,C+,30,8.3,10.7,4700
2025,18,Tre Tucker,WR,LV,KC,C+,31,5.9,10.6,4000
2025,18,Darius Slayton,WR,NYG,DAL,C+,32,5.6,10.3,4100
2025,18,Khalil Shakir,WR,BUF,NYJ,C+,33,9.5,9.9,5000
2025,18,Jordan Addison,WR,MIN,GB,C+,34,9.0,9.6,4800
2025,18,Troy Franklin,WR,DEN,LAC,C,35,10.3,9.6,4900
2025,18,Jerry Jeudy,WR,CLE,CIN,C,36,8.9,9.5,4100
2025,18,Jalen Coker,WR,CAR,TB,C,37,8.4,9.4,4300
2025,18,Chimere Dike,WR,TEN,JAX,C,38,10.4,9.2,4400
2025,18,Kevin Austin,WR,NO,ATL,C,39,6.3,9.1,3400
2025,18,Alec Pierce,WR,IND,HOU,C,40,10.1,9.1,4500
2025,18,Josh Downs,WR,IND,HOU,C,41,8.5,9.0,4200
2025,18,Kyle Williams,WR,NE,MIA,C,42,5.9,8.8,4300
2025,18,Jayden Higgins,WR,HOU,IND,C,43,6.8,8.6,4500
2025,18,Elic Ayomanor,WR,TEN,JAX,C-,44,8.4,8.6,3900
2025,18,Cooper Kupp,WR,SEA,SF,C-,45,7.4,8.4,3600
2025,18,Emeka Egbuka,WR,TB,CAR,C-,46,6.0,8.4,5200
2025,18,Christian Watson,WR,GB,MIN,C-,47,14.2,8.3,5200
2025,18,Jalen McMillan,WR,TB,CAR,C-,48,9.3,8.1,4200
2025,18,Isaac TeSlaa,WR,DET,CHI,C-,49,9.8,8.1,3700
2025,18,Jahan Dotson,WR,PHI,WAS,C-,51,1.4,8.0,3800
2025,18,Jayden Reed,WR,GB,MIN,D,55,8.8,7.6,4300
2025,18,Tre Harris,WR,LAC,DEN,D,57,5.7,7.6,3600
2025,18,Rashid Shaheed,WR,SEA,SF,D,58,9.9,7.5,4400
2025,18,Quentin Johnston,WR,LAC,DEN,D,64,12.7,7.3,5400
2025,18,Ladd McConkey,WR,LAC,DEN,D+,67,6.2,7.1,5900
2025,18,AJ Brown,WR,PHI,WAS,C-,75,14.6,6.5,6800
2025,18,DeVonta Smith,WR,PHI,WAS,D,77,8.9,6.4,5800
2025,18,Trey McBride,TE,ARI,LAR,A+,1,19.6,18.2,7500
2025,18,Juwan Johnson,TE,NO,ATL,A,2,11.3,14.2,4200
2025,18,Kyle Pitts,TE,ATL,NO,A,3,20.7,12.6,5500
2025,18,Hunter Henry,TE,NE,MIA,A,4,10.7,11.4,4500
2025,18,George Kittle,TE,SF,SEA,A,5,23.7,11.1,6000
2025,18,Colston Loveland,TE,CHI,DET,A,6,12.6,11.0,3900
2025,18,Brenton Strange,TE,JAX,TEN,B+,7,8.2,10.5,3800
2025,18,Dalton Schultz,TE,HOU,IND,B,8,11.6,10.3,3800
2025,18,Michael Mayer,TE,LV,KC,B-,9,6.6,9.8,3500
2025,18,Travis Kelce,TE,KC,LV,C+,10,6.5,9.7,4700
2025,18,Tyler Warren,TE,IND,HOU,C,11,6.0,9.5,4400
2025,18,AJ Barner,TE,SEA,SF,C,12,9.9,9.3,3700
2025,18,Chig Okonkwo,TE,TEN,JAX,C-,13,10.6,9.2,3400
2025,18,Colby Parkinson,TE,LAR,ARI,C-,14,13.0,8.8,3700
2025,18,Oronde Gadsden,TE,LAC,DEN,D,17,6.4,7.6,3700
2025,18,Mike Gesicki,TE,CIN,CLE,D,18,10.5,7.6,3300
2025,18,Jake Ferguson,TE,DAL,NYG,D,23,6.7,5.8,4300
2025,18,Broncos,DST,DEN,LAC,A+,1,6.8,9.6,3800
2025,18,Texans,DST,HOU,IND,A+,2,9.5,7.3,3700
2025,18,Bills,DST,BUF,NYJ,A-,3,6.8,7.2,3500
2025,18,Jaguars,DST,JAX,TEN,A-,4,8.3,7.0,4000
2025,18,Patriots,DST,NE,MIA,B+,5,3.3,6.9,3900
2025,18,Vikings,DST,MIN,GB,B+,6,13.0,6.8,3000
2025,18,Rams,DST,LAR,ARI,B,7,5.0,6.7,3600
2025,18,Chiefs,DST,KC,LV,B,8,4.3,6.7,3200
2025,18,Eagles,DST,PHI,WAS,B-,9,11.8,6.7,3100
2025,18,Bengals,DST,CIN,CLE,B,10,5.5,6.6,3400
2025,18,Packers,DST,GB,MIN,B-,11,0.3,6.6,2900
2025,18,Seahawks,DST,SEA,SF,C,13,8.8,6.2,2700
2025,18,Falcons,DST,ATL,NO,C,14,6.8,5.9,2800
2025,18,Panthers,DST,CAR,TB,C,15,6.0,5.7,2600
2025,18,Buccaneers,DST,TB,CAR,C-,16,3.0,5.7,3000
2025,18,Saints,DST,NO,ATL,D+,17,9.5,5.6,2500
2025,18,Cowboys,DST,DAL,NYG,D,18,0.3,5.4,3300
2025,18,Raiders,DST,LV,KC,D,20,1.3,5.4,2400
