year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2025,7,Travis Hunter,WR,JAX,LAR,C-,47,6.3,9.0,4400
2025,7,Jordan Whittington,WR,LAR,JAX,C-,48,3.9,8.9,3600
2025,7,Kayshon Boutte,WR,NE,TEN,C-,49,10.3,8.9,4600
2025,7,Isaiah Bond,WR,CLE,MIA,C-,51,5.1,8.9,3400
2025,7,Terry McLaurin,WR,WAS,DAL,C-,59,10.4,7.8,5800
2025,7,Trey McBride,TE,ARI,GB,A+,1,14.5,15.3,5700
2025,7,Tyler Warren,TE,IND,LAC,A,2,14.5,13.8,5200
2025,7,Jake Ferguson,TE,DAL,WAS,A,3,18.6,12.4,5500
2025,7,Tucker Kraft,TE,GB,ARI,A-,4,9.6,11.9,4900
2025,7,Sam LaPorta,TE,DET,TB,B+,5,12.7,11.4,4300
2025,7,Dallas Goedert,TE,PHI,MIN,B,6,16.7,11.3,4500
2025,7,Travis Kelce,TE,KC,LV,B,7,12.3,11.3,4700
2025,7,George Kittle,TE,SF,ATL,B,8,0.0,10.9,4400
2025,7,Harold Fannin,TE,CLE,MIA,B-,9,9.1,10.7,3900
2025,7,Darren Waller,TE,MIA,CLE,C+,10,15.2,10.5,4200
2025,7,Hunter Henry,TE,NE,TEN,C+,11,13.3,10.3,4100
2025,7,Cade Otton,TE,TB,DET,C,12,6.5,10.2,3700
2025,7,Zach Ertz,TE,WAS,DAL,C,13,7.3,9.2,3800
2025,7,Mason Taylor,TE,NYJ,CAR,C,14,9.1,9.0,3400
2025,7,Michael Mayer,TE,LV,KC,C,15,8.0,8.9,3500
2025,7,Kyle Pitts,TE,ATL,SF,C-,16,10.2,8.8,3800
2025,7,Broncos,DST,DEN,NYG,A+,1,9.8,9.0,3500
2025,7,Patriots,DST,NE,TEN,A+,2,6.5,8.9,3400
2025,7,Chiefs,DST,KC,LV,A,3,7.3,8.8,3700
2025,7,Steelers,DST,PIT,CIN,A,4,12.0,8.7,3800
2025,7,Packers,DST,GB,ARI,A-,5,2.3,7.9,3600
2025,7,Seahawks,DST,SEA,HOU,A-,6,8.8,7.7,3000
2025,7,Browns,DST,CLE,MIA,B+,7,5.3,7.5,3000
2025,7,Eagles,DST,PHI,MIN,B+,8,7.5,6.9,3200
2025,7,Dolphins,DST,MIA,CLE,B,9,4.5,6.8,2700
2025,7,Rams,DST,LAR,JAX,B,10,7.8,6.8,3200
2025,7,Bears,DST,CHI,NO,B-,11,10.0,6.8,3100
2025,7,Texans,DST,HOU,SEA,B-,12,10.0,6.7,2700
2025,7,Panthers,DST,CAR,NYJ,C+,13,5.5,6.4,2500
2025,7,Vikings,DST,MIN,PHI,C,14,12.3,6.3,2600
2025,7,Jaguars,DST,JAX,LAR,C,15,9.0,6.3,2300
2025,7,Lions,DST,DET,TB,C,16,9.8,6.1,3100
2025,7,Jets,DST,NYJ,CAR,C-,17,3.8,5.9,2600
2025,7,Chargers,DST,LAC,IND,C-,18,5.0,5.9,3300
