year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2025,15,Jakobi Meyers,WR,JAX,NYJ,A,17,15.6,13.5,5600
2025,15,Terry McLaurin,WR,WAS,NYG,A-,18,14.9,13.5,5400
2025,15,Zay Flowers,WR,BAL,CIN,A-,19,11.1,13.1,6300
2025,15,DeVonta Smith,WR,PHI,LV,A-,20,8.6,13.0,5800
2025,15,DK Metcalf,WR,PIT,MIA,A-,21,13.1,13.0,5700
2025,15,Stefon Diggs,WR,NE,BUF,B+,22,9.7,12.8,6000
2025,15,Jauan Jennings,WR,SF,TEN,B+,23,12.8,12.8,5200
2025,15,Emeka Egbuka,WR,TB,ATL,B,24,6.7,12.8,6200
2025,15,Ladd McConkey,WR,LAC,KC,B,25,6.8,12.8,6400
2025,15,Courtland Sutton,WR,DEN,GB,B-,26,13.1,12.7,5500
2025,15,Deebo Samuel,WR,WAS,NYG,C+,27,12.8,12.7,5300
2025,15,Chris Godwin,WR,TB,ATL,B-,28,8.1,12.5,5400
2025,15,Christian Watson,WR,GB,DEN,C+,29,18.4,11.7,5500
2025,15,Brian Thomas,WR,JAX,NYJ,C+,30,8.3,11.2,5700
2025,15,Michael Pittman,WR,IND,SEA,C+,31,11.0,11.2,5100
2025,15,Khalil Shakir,WR,BUF,NE,C+,32,7.2,10.9,5300
2025,15,Luther Burden,WR,CHI,CLE,C+,33,8.4,10.8,4800
2025,15,Jordan Addison,WR,MIN,DAL,C+,34,7.2,10.6,4800
2025,15,CeeDee Lamb,WR,DAL,MIN,A-,35,17.9,10.6,7600
2025,15,Mike Evans,WR,TB,ATL,C,36,0.0,10.3,5900
2025,15,Adonai Mitchell,WR,NYJ,JAX,C,37,9.0,10.0,4400
2025,15,Jerry Jeudy,WR,CLE,CHI,C,38,7.6,10.0,4400
2025,15,Jayden Reed,WR,GB,DEN,C,39,9.3,9.9,4500
2025,15,Jayden Higgins,WR,HOU,ARI,C,40,10.3,9.6,4200
2025,15,DJ Moore,WR,CHI,CLE,C,41,8.0,9.6,5000
2025,15,Xavier Worthy,WR,KC,LAC,C,42,8.8,9.6,4500
2025,15,Alec Pierce,WR,IND,SEA,C,43,11.5,9.5,4900
2025,15,Ricky Pearsall,WR,SF,TEN,C,44,2.4,9.3,5100
2025,15,Darnell Mooney,WR,ATL,TB,C,45,7.2,9.2,4500
2025,15,John Metchie,WR,NYJ,JAX,C,46,11.3,9.2,4300
2025,15,Devaughn Vele,WR,NO,CAR,C,47,12.3,9.1,4200
2025,15,Quentin Johnston,WR,LAC,KC,C,48,4.7,9.1,4900
2025,15,Kayshon Boutte,WR,NE,BUF,C-,49,8.5,9.0,5000
2025,15,Romeo Doubs,WR,GB,DEN,C-,50,6.4,8.9,4700
2025,15,Keenan Allen,WR,LAC,KC,C-,51,7.2,8.9,4800
2025,15,Darius Slayton,WR,NYG,WAS,C-,52,8.7,8.8,4400
2025,15,Chimere Dike,WR,TEN,SF,C-,53,9.5,8.8,4300
2025,15,Troy Franklin,WR,DEN,GB,C-,54,6.9,8.6,5200
2025,15,Trey McBride,TE,ARI,HOU,A+,1,19.4,15.5,7400
2025,15,George Kittle,TE,SF,TEN,A,2,16.4,15.1,5400
2025,15,Brock Bowers,TE,LV,PHI,A,3,15.7,13.4,5900
2025,15,Harold Fannin,TE,CLE,CHI,A-,4,12.4,11.9,4000
2025,15,Kyle Pitts,TE,ATL,TB,B+,5,9.5,11.5,4000
2025,15,Travis Kelce,TE,KC,LAC,B+,6,12.5,11.3,4900
2025,15,Tyler Warren,TE,IND,SEA,B,7,8.1,11.1,4700
2025,15,Jake Ferguson,TE,DAL,MIN,B,8,10.5,10.7,4600
2025,15,Mark Andrews,TE,BAL,CIN,B,9,7.1,10.6,3900
2025,15,Brenton Strange,TE,JAX,NYJ,B-,10,11.2,10.3,4200
2025,15,Dalton Kincaid,TE,BUF,NE,C+,11,14.1,10.2,4500
2025,15,Theo Johnson,TE,NYG,WAS,C,12,7.7,10.1,3500
2025,15,Hunter Henry,TE,NE,BUF,C,13,14.8,10.1,4400
2025,15,Dalton Schultz,TE,HOU,ARI,C-,14,7.7,10.0,4100
2025,15,Isaiah Likely,TE,BAL,CIN,C-,15,7.6,10.0,3400
2025,15,Seahawks,DST,SEA,IND,A+,1,13.8,11.4,3700
2025,15,Eagles,DST,PHI,LV,A,2,7.5,10.2,3800
2025,15,Texans,DST,HOU,ARI,A,3,9.5,8.6,3600
2025,15,Jaguars,DST,JAX,NYJ,A-,4,10.8,8.3,3900
2025,15,Bears,DST,CHI,CLE,B+,5,4.5,8.0,3500
2025,15,49ers,DST,SF,TEN,B+,6,8.7,8.0,4000
2025,15,Cowboys,DST,DAL,MIN,B,7,3.8,7.9,3400
2025,15,Buccaneers,DST,TB,ATL,B,8,3.5,7.5,3500
2025,15,Steelers,DST,PIT,MIA,B-,9,10.0,7.4,3100
2025,15,Chiefs,DST,KC,LAC,B-,10,2.0,7.1,3300
2025,15,Panthers,DST,CAR,NO,C+,11,7.3,7.0,3100
2025,15,Packers,DST,GB,DEN,C+,12,7.8,7.0,2800
2025,15,Broncos,DST,DEN,GB,C,13,7.7,6.9,3400
2025,15,Browns,DST,CLE,CHI,C,14,9.0,6.7,2700
2025,15,Saints,DST,NO,CAR,C,15,6.7,6.3,2500
2025,15,Dolphins,DST,MIA,PIT,C-,16,12.0,5.9,2600
2025,15,Chargers,DST,LAC,KC,C-,17,6.0,5.9,2500
