year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2025,10,Breece Hall,RB,NYJ,CLE,B+,16,15.3,12.9,6000
2025,10,Kimani Vidal,RB,LAC,PIT,B,17,13.3,12.8,5900
2025,10,Travis Etienne,RB,JAX,HOU,B,18,10.8,12.3,5700
2025,10,Rachaad White,RB,TB,NE,B,19,11.4,12.2,6400
2025,10,TreVeyon Henderson,RB,NE,TB,B-,20,5.8,12.0,5600
2025,10,Kyle Monangai,RB,CHI,NYG,B-,21,12.0,11.7,5600
2025,10,Kenneth Walker,RB,SEA,ARI,B-,22,6.5,11.5,5300
2025,10,David Montgomery,RB,DET,WAS,B-,23,8.3,11.4,5000
2025,10,Tyrone Tracy,RB,NYG,CHI,C+,24,6.3,11.2,5800
2025,10,Zach Charbonnet,RB,SEA,ARI,C+,25,9.9,10.8,5100
2025,10,Alvin Kamara,RB,NO,CAR,C+,26,6.4,10.3,5400
2025,10,RJ Harvey,RB,DEN,LV,C,27,13.6,10.3,5200
2025,10,Woody Marks,RB,HOU,JAX,C,28,10.1,10.1,5100
2025,10,DAndre Swift,RB,CHI,NYG,C,29,20.5,9.7,6100
2025,10,Zonovan Knight,RB,ARI,SEA,C,30,9.5,9.2,5500
2025,10,Aaron Jones,RB,MIN,BAL,C,31,8.4,8.3,5200
2025,10,Jacory Croskey-Merritt,RB,WAS,DET,C,32,4.4,8.2,5200
2025,10,Jordan Mason,RB,MIN,BAL,C,33,6.0,7.5,6200
2025,10,Devin Singletary,RB,NYG,CHI,C,34,3.0,7.5,4300
2025,10,Emari Demercado,RB,ARI,SEA,C-,35,4.5,7.3,4500
2025,10,Nick Chubb,RB,HOU,JAX,C-,36,4.8,6.9,4600
2025,10,Chuba Hubbard,RB,CAR,NO,C-,37,6.2,6.8,5300
2025,10,Blake Corum,RB,LAR,SF,C-,38,4.5,6.6,4600
2025,10,Jaxon Smith-Njigba,WR,SEA,ARI,A+,1,26.2,21.1,8600
2025,10,Puka Nacua,WR,LAR,SF,A+,2,13.8,20.7,8700
2025,10,Amon-Ra St Brown,WR,DET,WAS,A+,3,17.7,20.6,8400
2025,10,Drake London,WR,ATL,IND,A+,4,26.3,17.3,6900
2025,10,Justin Jefferson,WR,MIN,BAL,A+,5,14.7,16.3,7900
2025,10,Emeka Egbuka,WR,TB,NE,A+,6,6.9,15.8,7000
2025,10,Davante Adams,WR,LAR,SF,A+,7,19.1,15.5,7700
2025,10,Nico Collins,WR,HOU,JAX,A,8,10.6,15.3,6700
2025,10,Ladd McConkey,WR,LAC,PIT,A,9,17.3,14.9,6300
2025,10,Jaylen Waddle,WR,MIA,BUF,A,10,13.4,14.6,6400
2025,10,Zay Flowers,WR,BAL,MIN,A,11,11.4,14.4,5900
2025,10,Michael Pittman,WR,IND,ATL,A,12,17.2,14.1,6300
2025,10,Rome Odunze,WR,CHI,NYG,A,13,7.2,13.9,6000
2025,10,AJ Brown,WR,PHI,GB,A,14,21.1,13.9,6100
2025,10,Stefon Diggs,WR,NE,TB,A,15,10.7,13.9,5800
2025,10,DeVonta Smith,WR,PHI,GB,A,16,18.9,13.9,6000
2025,10,Courtland Sutton,WR,DEN,LV,A,17,10.0,13.5,6200
2025,10,Chris Olave,WR,NO,CAR,A-,18,16.3,13.5,6200
2025,10,Garrett Wilson,WR,NYJ,CLE,A-,19,4.3,13.4,6100
2025,10,WanDale Robinson,WR,NYG,CHI,A-,20,14.3,13.2,5300
2025,10,Marvin Harrison,WR,ARI,SEA,A-,21,11.9,13.2,5300
2025,10,Tetairoa McMillan,WR,CAR,NO,A-,22,12.4,13.0,5700
2025,10,Deebo Samuel,WR,WAS,DET,B+,23,6.3,12.8,5600
2025,10,DK Metcalf,WR,PIT,LAC,B+,24,11.7,12.7,5400
2025,10,Romeo Doubs,WR,GB,PHI,B+,25,12.3,12.4,4900
2025,10,DJ Moore,WR,CHI,NYG,B,26,12.8,12.3,5500
2025,10,Jordan Addison,WR,MIN,BAL,B-,27,13.9,12.2,5400
2025,10,Khalil Shakir,WR,BUF,MIA,B,28,12.8,11.8,5100
2025,10,Troy Franklin,WR,DEN,LV,C+,29,12.8,11.7,5200
2025,10,Jameson Williams,WR,DET,WAS,C+,30,11.7,11.6,4900
2025,10,Quentin Johnston,WR,LAC,PIT,C+,31,8.8,11.4,5300
2025,10,Jauan Jennings,WR,SF,LAR,B-,32,7.9,11.0,4600
2025,10,Keenan Allen,WR,LAC,PIT,B-,33,12.5,10.5,5500
2025,10,Tez Johnson,WR,TB,NE,C+,34,12.2,10.3,4500
2025,10,Parker Washington,WR,JAX,HOU,C+,35,10.7,10.1,4700
2025,10,Josh Downs,WR,IND,ATL,C+,36,14.9,9.9,4400
2025,10,Tre Tucker,WR,LV,DEN,C+,37,9.0,9.6,5000
2025,10,Alec Pierce,WR,IND,ATL,C,38,12.0,9.6,4700
2025,10,Darius Slayton,WR,NYG,CHI,C,39,7.9,9.6,4300
2025,10,Olamide Zaccheaus,WR,CHI,NYG,C,40,9.0,9.5,3600
2025,10,Malik Washington,WR,MIA,BUF,C,43,8.8,9.1,4200
2025,10,Christian Watson,WR,GB,PHI,C,44,10.2,8.6,4200
2025,10,Kendrick Bourne,WR,SF,LAR,C,45,8.9,8.6,4500
2025,10,Darnell Mooney,WR,ATL,IND,C,46,4.8,8.6,4000
2025,10,DeMario Douglas,WR,NE,TB,C,47,11.6,8.5,4000
2025,10,Keon Coleman,WR,BUF,MIA,C,48,4.6,8.3,4400
2025,10,Jerry Jeudy,WR,CLE,NYJ,C-,49,4.3,8.3,3900
2025,10,Calvin Austin,WR,PIT,LAC,C-,50,8.7,8.1,4200
2025,10,Tory Horton,WR,SEA,ARI,C-,51,6.9,7.9,4600
2025,10,Christian Kirk,WR,HOU,JAX,C-,52,6.6,7.8,4100
2025,10,Rashod Bateman,WR,BAL,MIN,C-,53,6.1,7.3,3900
2025,10,Brock Bowers,TE,LV,DEN,A+,1,43.3,15.6,5900
2025,10,Trey McBride,TE,ARI,SEA,A+,2,22.4,15.2,6000
2025,10,Oronde Gadsden,TE,LAC,PIT,A,3,17.9,12.2,5100
2025,10,Tyler Warren,TE,IND,ATL,A-,4,13.0,12.0,5400
2025,10,George Kittle,TE,SF,LAR,A-,5,7.1,11.9,4500
2025,10,Sam LaPorta,TE,DET,WAS,B+,6,14.2,11.8,4400
2025,10,Dalton Kincaid,TE,BUF,MIA,B,7,12.7,11.2,4300
2025,10,Kyle Pitts,TE,ATL,IND,B,8,10.2,11.1,4100
2025,10,Dallas Goedert,TE,PHI,GB,B-,9,16.2,10.9,4700
2025,10,Colston Loveland,TE,CHI,NYG,C+,10,11.3,10.7,4100
2025,10,Hunter Henry,TE,NE,TB,C,11,7.5,10.4,3500
2025,10,Theo Johnson,TE,NYG,CHI,C,12,9.3,9.9,3800
2025,10,Harold Fannin,TE,CLE,NYJ,C,13,13.7,9.4,4200
2025,10,Cade Otton,TE,TB,NE,C-,15,10.5,9.3,3900
2025,10,Mark Andrews,TE,BAL,MIN,C-,16,9.9,9.0,3400
2025,10,Broncos,DST,DEN,LV,A+,1,7.3,9.3,3500
2025,10,Seahawks,DST,SEA,ARI,A,2,9.7,8.0,3600
2025,10,Browns,DST,CLE,NYJ,A,3,11.3,7.9,2900
2025,10,Lions,DST,DET,WAS,A-,4,7.0,7.9,3400
2025,10,Texans,DST,HOU,JAX,B+,5,10.3,7.4,3100
2025,10,Panthers,DST,CAR,NO,B,6,6.0,7.4,3500
2025,10,Bills,DST,BUF,MIA,B,7,8.7,7.4,3700
2025,10,Jaguars,DST,JAX,HOU,B,8,0.3,7.3,2600
2025,10,Rams,DST,LAR,SF,B-,9,12.3,7.2,3200
2025,10,Ravens,DST,BAL,MIN,B-,10,8.0,7.0,3300
2025,10,Bears,DST,CHI,NYG,C+,11,7.0,6.9,3000
2025,10,Patriots,DST,NE,TB,C,12,9.0,6.8,2600
2025,10,Jets,DST,NYJ,CLE,C,13,4.0,6.3,2800
2025,10,Chargers,DST,LAC,PIT,C,14,5.3,6.2,3300
2025,10,Colts,DST,IND,ATL,C,15,5.8,6.1,3400
2025,10,Steelers,DST,PIT,LAC,C-,16,6.3,6.0,2800
2025,10,Buccaneers,DST,TB,NE,C-,17,15.0,5.8,2700
