year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2025,16,Kyle Monangai,RB,CHI,GB,C,31,10.5,10.0,4900
2025,16,David Montgomery,RB,DET,PIT,C,32,10.8,9.9,5000
2025,16,Chuba Hubbard,RB,CAR,TB,C,33,11.2,9.6,4800
2025,16,Blake Corum,RB,LAR,SEA,C,34,13.9,9.4,4800
2025,16,Audric Estime,RB,NO,NYJ,C-,35,3.0,8.7,5000
2025,16,Rhamondre Stevenson,RB,NE,BAL,C-,36,7.9,8.6,5000
2025,16,Kareem Hunt,RB,KC,TEN,C-,37,10.3,8.6,5300
2025,16,Kimani Vidal,RB,LAC,DAL,C-,38,12.6,8.4,5300
2025,16,Zach Charbonnet,RB,SEA,LAR,C-,39,8.1,8.3,4800
2025,16,Puka Nacua,WR,LAR,SEA,A+,1,23.4,20.7,9000
2025,16,Amon-Ra St Brown,WR,DET,PIT,A+,2,21.6,20.3,8400
2025,16,Jaxon Smith-Njigba,WR,SEA,LAR,A+,3,22.0,20.2,8500
2025,16,JaMarr Chase,WR,CIN,MIA,A+,4,17.1,20.0,8600
2025,16,CeeDee Lamb,WR,DAL,LAC,A+,5,17.7,18.0,7800
2025,16,Nico Collins,WR,HOU,LV,A+,6,17.4,17.1,7500
2025,16,AJ Brown,WR,PHI,WAS,A,7,22.1,16.6,6700
2025,16,Michael Wilson,WR,ARI,ATL,A,8,20.5,16.6,6900
2025,16,Chris Olave,WR,NO,NYJ,A,9,14.3,16.3,6500
2025,16,Jameson Williams,WR,DET,PIT,A,10,17.7,16.1,6400
2025,16,Mike Evans,WR,TB,CAR,A,11,19.2,15.1,6300
2025,16,George Pickens,WR,DAL,LAC,A,12,15.4,15.0,7300
2025,16,DK Metcalf,WR,PIT,DET,A,13,14.2,15.0,5400
2025,16,Jauan Jennings,WR,SF,IND,A,14,15.9,14.1,5400
2025,16,Tetairoa McMillan,WR,CAR,TB,A-,15,9.1,13.8,5800
2025,16,Courtland Sutton,WR,DEN,JAX,A-,16,17.9,13.7,5700
2025,16,Jaylen Waddle,WR,MIA,CIN,A-,17,9.9,13.4,6800
2025,16,Zay Flowers,WR,BAL,NE,A-,18,12.2,13.4,6000
2025,16,WanDale Robinson,WR,NYG,MIN,A-,19,19.1,13.4,6200
2025,16,DeVonta Smith,WR,PHI,WAS,A-,20,9.9,13.3,5700
2025,16,Jakobi Meyers,WR,JAX,DEN,B+,21,15.8,13.1,5500
2025,16,Justin Jefferson,WR,MIN,NYG,B+,22,4.6,13.0,6000
2025,16,Terry McLaurin,WR,WAS,PHI,B+,23,15.2,12.8,5900
2025,16,Ladd McConkey,WR,LAC,DAL,B,24,6.7,12.6,6100
2025,16,DJ Moore,WR,CHI,GB,B-,25,12.9,12.5,5300
2025,16,Brian Thomas,WR,JAX,DEN,C+,26,11.2,12.5,5400
2025,16,Chris Godwin,WR,TB,CAR,B-,27,9.6,12.3,5300
2025,16,Stefon Diggs,WR,NE,BAL,C+,28,5.1,12.1,5600
2025,16,Michael Pittman,WR,IND,SF,C+,29,9.6,11.9,4900
2025,16,Jayden Reed,WR,GB,CHI,C+,30,9.9,11.8,5000
2025,16,Emeka Egbuka,WR,TB,CAR,C+,31,7.1,11.7,5900
2025,16,Adonai Mitchell,WR,NYJ,NO,C+,32,12.8,11.7,4500
2025,16,Deebo Samuel,WR,WAS,PHI,C+,33,8.4,11.6,5100
2025,16,Jordan Addison,WR,MIN,NYG,C+,34,6.9,11.2,5000
2025,16,Keenan Allen,WR,LAC,DAL,C+,35,6.9,10.7,4800
2025,16,Khalil Shakir,WR,BUF,CLE,C+,36,9.9,10.7,5100
2025,16,Xavier Worthy,WR,KC,TEN,C,37,8.8,10.7,4400
2025,16,Troy Franklin,WR,DEN,JAX,C,38,9.7,10.6,5200
2025,16,Jalen Coker,WR,CAR,TB,C,39,12.5,10.6,4400
2025,16,Jayden Higgins,WR,HOU,LV,C,40,8.3,10.5,4100
2025,16,Romeo Doubs,WR,GB,CHI,C,41,5.5,10.2,4700
2025,16,Rashid Shaheed,WR,SEA,LAR,C,42,8.0,10.1,4500
2025,16,Drake London,WR,ATL,ARI,B,43,0.0,10.0,7000
2025,16,Jerry Jeudy,WR,CLE,BUF,C,44,7.3,9.9,4300
2025,16,Darius Slayton,WR,NYG,MIN,C,45,8.9,9.5,4200
2025,16,John Metchie,WR,NYJ,NO,C,46,9.6,9.2,4000
2025,16,Kayshon Boutte,WR,NE,BAL,C-,47,7.0,9.1,4600
2025,16,Darnell Mooney,WR,ATL,ARI,C-,48,7.3,9.1,4000
2025,16,Chimere Dike,WR,TEN,KC,C-,49,9.9,9.1,4200
2025,16,Mack Hollins,WR,NE,BAL,C-,50,6.1,9.0,3800
2025,16,Josh Downs,WR,IND,SF,C-,51,6.5,8.8,4300
2025,16,Christian Watson,WR,GB,CHI,C-,56,14.8,8.4,5200
2025,16,Tee Higgins,WR,CIN,MIA,C-,75,17.7,5.9,6600
2025,16,Rashee Rice,WR,KC,TEN,C-,90,18.3,5.0,7400
2025,16,Trey McBride,TE,ARI,ATL,A+,1,21.8,17.6,7600
2025,16,George Kittle,TE,SF,IND,A,2,15.8,14.9,5500
2025,16,Kyle Pitts,TE,ATL,ARI,A,3,20.1,13.9,5000
2025,16,Brock Bowers,TE,LV,HOU,A-,4,14.3,13.6,5600
2025,16,Harold Fannin,TE,CLE,BUF,B+,5,14.3,12.2,4500
2025,16,Dallas Goedert,TE,PHI,WAS,B,6,12.4,11.9,4100
2025,16,Travis Kelce,TE,KC,TEN,B,7,9.9,11.9,4700
2025,16,Colby Parkinson,TE,LAR,SEA,B,8,14.4,11.3,3800
2025,16,Dalton Schultz,TE,HOU,LV,B-,9,10.3,10.8,4200
2025,16,Darren Waller,TE,MIA,CIN,C+,10,11.7,10.6,3500
2025,16,Tyler Warren,TE,IND,SF,C,11,7.3,10.5,4600
2025,16,Colston Loveland,TE,CHI,GB,C,12,10.9,10.1,3900
2025,16,Dalton Kincaid,TE,BUF,CLE,C,13,10.3,9.9,4300
2025,16,Oronde Gadsden,TE,LAC,DAL,C-,14,5.2,9.9,4100
2025,16,Jake Ferguson,TE,DAL,LAC,C-,15,8.5,9.8,4400
2025,16,Texans,DST,HOU,LV,A+,1,9.0,12.8,4000
2025,16,Bills,DST,BUF,CLE,A,2,8.8,8.8,3500
2025,16,Chiefs,DST,KC,TEN,A,3,3.3,8.7,3300
2025,16,Eagles,DST,PHI,WAS,A,4,9.5,8.4,3600
2025,16,Saints,DST,NO,NYJ,A-,5,6.0,8.3,3400
2025,16,Broncos,DST,DEN,JAX,B+,6,7.3,7.6,3200
2025,16,Vikings,DST,MIN,NYG,B+,7,7.5,7.0,2800
2025,16,Seahawks,DST,SEA,LAR,B,8,14.3,7.0,2700
2025,16,Rams,DST,LAR,SEA,B-,9,6.5,6.8,3000
2025,16,49ers,DST,SF,IND,B-,10,6.7,6.6,3700
2025,16,Lions,DST,DET,PIT,C+,11,3.0,6.6,3100
2025,16,Cowboys,DST,DAL,LAC,C,12,1.8,6.5,2900
2025,16,Jaguars,DST,JAX,DEN,C,13,10.3,6.4,2900
2025,16,Buccaneers,DST,TB,CAR,C,14,3.5,6.3,3000
2025,16,Giants,DST,NYG,MIN,C,15,3.7,6.3,2600
2025,16,Packers,DST,GB,CHI,C-,16,6.3,6.2,2800
2025,16,Titans,DST,TEN,KC,C-,17,4.0,6.1,2500
