year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2024,11,Tony Pollard,RB,TEN,MIN,B-,22,13.0,13.3,6400
2024,11,Nick Chubb,RB,CLE,NO,B-,23,6.6,12.1,6000
2024,11,Travis Etienne,RB,JAX,DET,C+,24,5.2,12.0,6300
2024,11,Rico Dowdle,RB,DAL,HOU,C+,25,15.2,11.9,6000
2024,11,Austin Ekeler,RB,WAS,PHI,C+,26,11.8,11.1,6100
2024,11,Brian Robinson,RB,WAS,PHI,C+,27,10.9,11.0,6300
2024,11,Najee Harris,RB,PIT,BAL,C+,28,14.5,10.9,6200
2024,11,Audric Estime,RB,DEN,ATL,C,29,2.5,10.3,4500
2024,11,Alexander Mattison,RB,LV,MIA,C,30,9.4,9.5,5500
2024,11,Jaylen Warren,RB,PIT,BAL,C,31,8.4,8.2,5300
2024,11,Tyjae Spears,RB,TEN,MIN,C,32,8.1,7.6,4700
2024,11,Tyler Allgeier,RB,ATL,DEN,C,33,5.6,7.4,5300
2024,11,Javonte Williams,RB,DEN,ATL,C-,34,12.1,6.9,5700
2024,11,Raheem Mostert,RB,MIA,LV,C-,35,8.3,6.3,5800
2024,11,Gus Edwards,RB,LAC,CIN,C-,36,5.5,5.7,4400
2024,11,Justice Hill,RB,BAL,PIT,C-,37,6.8,5.5,5200
2024,11,Braelon Allen,RB,NYJ,IND,C-,38,4.0,5.4,5500
2024,11,JaMarr Chase,WR,CIN,LAC,A+,1,26.2,19.0,8800
2024,11,Amon-Ra St Brown,WR,DET,JAX,A+,2,17.6,18.0,8000
2024,11,Justin Jefferson,WR,MIN,TEN,A+,3,18.1,17.4,8600
2024,11,AJ Brown,WR,PHI,WAS,A+,4,13.7,16.0,8100
2024,11,Nico Collins,WR,HOU,DAL,A+,5,0.0,15.9,7900
2024,11,Puka Nacua,WR,LAR,NE,A,6,13.0,15.9,7300
2024,11,Cooper Kupp,WR,LAR,NE,A,7,17.5,15.8,7500
2024,11,George Pickens,WR,PIT,BAL,A,8,18.0,15.7,7000
2024,11,Davante Adams,WR,NYJ,IND,A,9,11.7,15.7,7200
2024,11,Garrett Wilson,WR,NYJ,IND,A,10,17.1,15.5,7100
2024,11,Tyreek Hill,WR,MIA,LV,A,11,9.8,15.4,7400
2024,11,Terry McLaurin,WR,WAS,PHI,A,12,16.4,15.4,7000
2024,11,Deebo Samuel,WR,SF,SEA,A,13,8.4,15.3,6800
2024,11,Drake London,WR,ATL,DEN,A,14,13.5,15.2,6700
2024,11,Zay Flowers,WR,BAL,PIT,A,15,14.9,15.1,6900
2024,11,CeeDee Lamb,WR,DAL,HOU,A,16,21.4,14.9,8300
2024,11,DK Metcalf,WR,SEA,SF,A,17,19.9,14.6,6500
2024,11,Courtland Sutton,WR,DEN,ATL,A-,18,14.9,14.0,5900
2024,11,Jayden Reed,WR,GB,CHI,A-,19,8.9,13.3,6400
2024,11,DeAndre Hopkins,WR,KC,BUF,A-,20,11.0,13.2,5700
2024,11,Cedric Tillman,WR,CLE,NO,B+,21,22.2,13.2,5300
2024,11,DeVonta Smith,WR,PHI,WAS,B,22,10.9,13.1,6800
2024,11,Ladd McConkey,WR,LAC,CIN,B+,23,14.3,12.9,6200
2024,11,Calvin Ridley,WR,TEN,MIN,B+,24,16.9,12.8,6200
2024,11,Jauan Jennings,WR,SF,SEA,B,25,16.3,12.7,5300
2024,11,Khalil Shakir,WR,BUF,KC,B,26,14.1,12.7,6300
2024,11,Josh Downs,WR,IND,NYJ,B,27,12.4,12.7,6400
2024,11,Jakobi Meyers,WR,LV,MIA,B,28,17.9,12.7,5600
2024,11,Darnell Mooney,WR,ATL,DEN,B-,29,15.7,12.3,6600
2024,11,Jaxon Smith-Njigba,WR,SEA,SF,B,30,18.4,12.2,6500
2024,11,Tank Dell,WR,HOU,DAL,B-,31,10.1,11.7,6900
2024,11,Brian Thomas,WR,JAX,DET,C+,32,11.6,11.4,6100
2024,11,Jaylen Waddle,WR,MIA,LV,C+,33,6.7,11.4,5900
2024,11,Jameson Williams,WR,DET,JAX,C+,34,4.5,11.4,5800
2024,11,Jerry Jeudy,WR,CLE,NO,C+,35,10.0,11.3,5400
2024,11,Quentin Johnston,WR,LAC,CIN,C+,36,16.2,10.9,4900
2024,11,DJ Moore,WR,CHI,GB,C,37,6.1,10.7,6000
2024,11,Amari Cooper,WR,BUF,KC,C,38,9.0,10.3,5700
2024,11,Romeo Doubs,WR,GB,CHI,C,39,11.5,10.3,5500
2024,11,Keenan Allen,WR,CHI,GB,C,40,7.6,10.2,5200
2024,11,Ricky Pearsall,WR,SF,SEA,C,41,11.4,10.0,4900
2024,11,DeMario Douglas,WR,NE,LAR,C,42,6.5,9.9,4700
2024,11,Noah Brown,WR,WAS,PHI,C,43,9.1,9.9,4300
2024,11,Jordan Addison,WR,MIN,TEN,C,44,8.7,9.7,5100
2024,11,Rome Odunze,WR,CHI,GB,C,45,9.7,9.4,5000
2024,11,Tyler Lockett,WR,SEA,SF,C,46,8.6,9.3,5800
2024,11,Rashod Bateman,WR,BAL,PIT,C-,47,12.2,9.2,4600
2024,11,Elijah Moore,WR,CLE,NO,C-,48,10.8,9.1,4300
2024,11,Tee Higgins,WR,CIN,LAC,C,49,18.2,9.0,6300
2024,11,Xavier Worthy,WR,KC,BUF,C-,50,5.1,9.0,5600
2024,11,Kayshon Boutte,WR,NE,LAR,C-,51,6.1,9.0,3500
2024,11,Travis Kelce,TE,KC,BUF,A+,1,18.3,16.0,6300
2024,11,George Kittle,TE,SF,SEA,A,2,18.2,13.8,6000
2024,11,Brock Bowers,TE,LV,MIA,A,3,15.2,13.6,5800
2024,11,David Njoku,TE,CLE,NO,A-,4,16.2,12.1,5500
2024,11,Evan Engram,TE,JAX,DET,A-,5,10.9,11.8,5200
2024,11,TJ Hockenson,TE,MIN,TEN,B+,6,10.5,11.1,4700
2024,11,Mark Andrews,TE,BAL,PIT,B,7,14.5,10.9,4600
2024,11,Tucker Kraft,TE,GB,CHI,B-,8,12.2,9.7,4400
2024,11,Kyle Pitts,TE,ATL,DEN,B-,9,12.6,9.5,4800
2024,11,Taysom Hill,TE,NO,CLE,C+,10,9.7,9.2,4500
2024,11,Dallas Goedert,TE,PHI,WAS,C,11,10.5,9.1,4400
2024,11,Hunter Henry,TE,NE,LAR,C,12,10.4,9.1,3900
2024,11,Mike Gesicki,TE,CIN,LAC,C,13,11.9,9.0,4100
2024,11,Jonnu Smith,TE,MIA,LV,C-,14,11.4,8.6,3800
2024,11,Vikings,DST,MIN,TEN,A+,1,9.0,8.5,3700
2024,11,Lions,DST,DET,JAX,A,2,9.8,8.1,3800
2024,11,Texans,DST,HOU,DAL,A-,3,7.8,7.6,3100
2024,11,Packers,DST,GB,CHI,A-,4,3.7,7.5,3500
2024,11,Dolphins,DST,MIA,LV,B+,5,3.5,7.4,3000
2024,11,49ers,DST,SF,SEA,B+,6,4.7,7.3,3600
2024,11,Rams,DST,LAR,NE,B+,7,13.0,6.9,3200
2024,11,Jets,DST,NYJ,IND,B,8,3.3,6.8,2800
2024,11,Broncos,DST,DEN,ATL,B,9,7.3,6.8,2900
2024,11,Saints,DST,NO,CLE,B-,10,4.5,6.7,3300
2024,11,Chargers,DST,LAC,CIN,B-,11,10.3,6.3,3000
2024,11,Eagles,DST,PHI,WAS,C+,12,12.5,6.1,3300
2024,11,Browns,DST,CLE,NO,C,13,4.0,6.0,2600
2024,11,Bills,DST,BUF,KC,C,14,10.5,6.0,2700
2024,11,Bears,DST,CHI,GB,C-,15,4.7,5.9,2400
2024,11,Titans,DST,TEN,MIN,C-,16,2.8,5.8,2300
