year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2025,13,Kyle Pitts,TE,ATL,NYJ,C+,11,5.4,10.4,4000
2025,13,Juwan Johnson,TE,NO,MIA,C,12,14.0,10.1,4200
2025,13,Brenton Strange,TE,JAX,TEN,C,13,14.3,9.6,3700
2025,13,Dalton Schultz,TE,HOU,IND,C,14,11.2,9.6,3800
2025,13,Theo Johnson,TE,NYG,NE,C-,15,10.9,9.5,3800
2025,13,Seahawks,DST,SEA,MIN,A+,1,9.0,9.8,3900
2025,13,Chargers,DST,LAC,LV,A,2,6.0,9.2,4000
2025,13,Broncos,DST,DEN,WAS,A,3,9.0,8.8,3300
2025,13,Rams,DST,LAR,CAR,A,4,10.5,8.6,3800
2025,13,Jaguars,DST,JAX,TEN,A-,5,8.3,7.8,3700
2025,13,49ers,DST,SF,CLE,B+,6,3.5,7.8,3600
2025,13,Falcons,DST,ATL,NYJ,B,7,10.0,7.5,3500
2025,13,Dolphins,DST,MIA,NO,B,8,7.7,7.3,3300
2025,13,Patriots,DST,NE,NYG,B,9,4.5,7.1,3500
2025,13,Eagles,DST,PHI,CHI,B-,10,8.0,7.1,3000
2025,13,Texans,DST,HOU,IND,B-,11,11.5,7.0,2900
2025,13,Buccaneers,DST,TB,ARI,C+,12,1.3,6.7,3200
2025,13,Browns,DST,CLE,SF,C,14,12.7,6.4,3000
2025,13,Colts,DST,IND,HOU,C,15,6.0,6.4,3100
2025,13,Cardinals,DST,ARI,TB,C,16,9.3,6.3,2700
2025,13,Bills,DST,BUF,PIT,C-,17,4.5,6.3,3400
