year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2025,2,DeVonta Smith,WR,PHI,KC,B,26,4.6,13.1,5600
2025,2,Tyreek Hill,WR,MIA,NE,B,27,8.0,13.0,6400
2025,2,Jakobi Meyers,WR,LV,LAC,B,28,17.7,12.9,4900
2025,2,Travis Hunter,WR,JAX,CIN,C+,30,9.3,12.8,5200
2025,2,George Pickens,WR,DAL,NYG,C+,31,6.0,12.5,5800
2025,2,Jerry Jeudy,WR,CLE,BAL,C+,32,11.6,12.4,5300
2025,2,Deebo Samuel,WR,WAS,GB,C+,33,22.6,12.3,5600
2025,2,Rome Odunze,WR,CHI,DET,C+,34,15.7,12.1,4800
2025,2,Chris Olave,WR,NO,SF,C+,35,12.4,12.1,4900
2025,2,Jameson Williams,WR,DET,CHI,C+,36,6.6,12.0,5700
2025,2,Calvin Ridley,WR,TEN,LAR,C+,37,6.7,12.0,4900
2025,2,Keenan Allen,WR,LAC,LV,C,38,19.8,11.9,4800
2025,2,Jaylen Waddle,WR,MIA,NE,C,39,7.0,11.6,5400
2025,2,Stefon Diggs,WR,NE,MIA,C,40,11.7,11.2,5000
2025,2,Khalil Shakir,WR,BUF,NYJ,C,41,12.4,11.1,5500
2025,2,Michael Pittman,WR,IND,DEN,C,42,20.0,11.0,5100
2025,2,Keon Coleman,WR,BUF,NYJ,C,43,25.2,10.9,5100
2025,2,Cedric Tillman,WR,CLE,BAL,C,44,16.2,10.8,4300
2025,2,Quentin Johnston,WR,LAC,LV,C,45,24.9,10.5,5400
2025,2,Matthew Golden,WR,GB,WAS,C,46,3.6,10.5,4800
2025,2,Jayden Reed,WR,GB,WAS,C-,47,13.5,10.0,5300
2025,2,Rashid Shaheed,WR,NO,SF,C-,48,9.3,10.0,4500
2025,2,Josh Downs,WR,IND,DEN,C-,49,3.2,9.8,4600
2025,2,Romeo Doubs,WR,GB,WAS,C-,50,8.8,9.6,4300
2025,2,Cooper Kupp,WR,SEA,PIT,C-,51,3.5,9.6,5000
2025,2,WanDale Robinson,WR,NYG,DAL,C-,52,11.5,9.5,4400
2025,2,DeMario Douglas,WR,NE,MIA,C-,53,8.2,9.3,4300
2025,2,Kayshon Boutte,WR,NE,MIA,C-,54,16.3,9.3,4500
2025,2,Trey McBride,TE,ARI,CAR,A+,1,12.1,15.4,6000
2025,2,Brock Bowers,TE,LV,LAC,A,2,15.3,15.3,6300
2025,2,Sam LaPorta,TE,DET,CHI,A,3,13.9,11.5,4800
2025,2,Tyler Warren,TE,IND,DEN,A,4,14.9,11.2,4500
2025,2,Travis Kelce,TE,KC,PHI,A-,5,12.7,11.2,5000
2025,2,TJ Hockenson,TE,MIN,ATL,B+,6,4.5,10.3,4300
2025,2,Tucker Kraft,TE,GB,WAS,B,7,9.9,10.1,3700
2025,2,Mark Andrews,TE,BAL,CLE,B-,8,1.5,9.9,4700
2025,2,David Njoku,TE,CLE,BAL,C+,9,6.7,9.8,4400
2025,2,Jake Ferguson,TE,DAL,NYG,C+,10,7.3,9.6,3800
2025,2,Kyle Pitts,TE,ATL,MIN,C+,11,12.9,9.5,4100
2025,2,Hunter Henry,TE,NE,MIA,C,12,10.6,9.5,4000
2025,2,Brenton Strange,TE,JAX,CIN,C,13,9.9,9.2,3600
2025,2,Zach Ertz,TE,WAS,GB,C,14,11.6,9.2,3900
2025,2,Dalton Kincaid,TE,BUF,NYJ,C-,15,14.8,8.8,3700
2025,2,Harold Fannin,TE,CLE,BAL,C-,16,13.6,8.8,3100
2025,2,Juwan Johnson,TE,NO,SF,C-,17,15.6,8.3,3600
2025,2,Dallas Goedert,TE,PHI,KC,C,18,11.4,7.9,3800
2025,2,Broncos,DST,DEN,IND,A+,1,14.0,8.7,3500
2025,2,Rams,DST,LAR,TEN,A,2,11.0,9.1,3100
2025,2,Ravens,DST,BAL,CLE,A-,3,-3.0,8.0,3700
2025,2,49ers,DST,SF,NO,A-,4,9.0,7.9,3600
2025,2,Cardinals,DST,ARI,CAR,B+,5,5.0,7.8,3400
2025,2,Steelers,DST,PIT,SEA,B+,6,2.0,7.7,3100
2025,2,Vikings,DST,MIN,ATL,B,7,5.0,7.5,3300
2025,2,Lions,DST,DET,CHI,B,8,0.0,7.3,3200
2025,2,Eagles,DST,PHI,KC,B,9,3.0,7.2,3000
2025,2,Patriots,DST,NE,MIA,B-,10,7.0,7.1,2800
2025,2,Cowboys,DST,DAL,NYG,B-,11,1.0,7.1,3000
2025,2,Packers,DST,GB,WAS,C+,12,10.0,7.0,2900
2025,2,Bills,DST,BUF,NYJ,C+,13,0.0,7.0,3300
2025,2,Texans,DST,HOU,TB,C+,14,6.0,6.9,3000
2025,2,Seahawks,DST,SEA,PIT,C,15,8.0,6.9,2700
2025,2,Chargers,DST,LAC,LV,C-,16,2.0,6.8,3200
2025,2,Buccaneers,DST,TB,HOU,C-,17,2.0,6.5,2800
