year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2024,12,Zay Flowers,WR,BAL,LAC,A,13,16.9,14.8,6700
2024,12,Jaxon Smith-Njigba,WR,SEA,ARI,A,14,23.9,14.5,6300
2024,12,Courtland Sutton,WR,DEN,LV,A,15,18.6,14.4,5800
2024,12,Mike Evans,WR,TB,NYG,A,16,0.0,14.2,7000
2024,12,George Pickens,WR,PIT,CLE,A,17,16.3,13.5,6900
2024,12,Jauan Jennings,WR,SF,GB,A-,18,20.7,13.5,5600
2024,12,Marvin Harrison,WR,ARI,SEA,A-,19,14.3,13.5,6100
2024,12,Josh Downs,WR,IND,DET,A-,20,17.0,12.4,6200
2024,12,Deebo Samuel,WR,SF,GB,A-,21,10.4,12.3,6500
2024,12,Jayden Reed,WR,GB,SF,B+,22,11.2,12.2,5900
2024,12,DeVonta Smith,WR,PHI,LAR,B+,23,12.4,12.2,5800
2024,12,Calvin Ridley,WR,TEN,HOU,B,24,17.5,12.1,5700
2024,12,Jakobi Meyers,WR,LV,DEN,B,25,14.8,11.7,5100
2024,12,Quentin Johnston,WR,LAC,BAL,B,26,15.1,11.5,4900
2024,12,DeAndre Hopkins,WR,KC,CAR,B,27,12.3,11.5,5400
2024,12,Jameson Williams,WR,DET,IND,B-,28,15.5,11.4,6000
2024,12,Tank Dell,WR,HOU,TEN,B-,29,12.6,11.3,6400
2024,12,DJ Moore,WR,CHI,MIN,C+,30,8.0,11.2,5500
2024,12,Jaylen Waddle,WR,MIA,NE,C+,31,7.6,10.9,5300
2024,12,Cedric Tillman,WR,CLE,PIT,C+,32,18.7,10.8,5500
2024,12,Rome Odunze,WR,CHI,MIN,C+,33,10.4,10.6,4800
2024,12,Jerry Jeudy,WR,CLE,PIT,C+,34,17.8,10.6,5900
2024,12,Romeo Doubs,WR,GB,SF,C+,35,6.6,10.3,4600
2024,12,Michael Pittman,WR,IND,DET,C+,36,4.9,10.2,5300
2024,12,Christian Watson,WR,GB,SF,C,37,11.9,10.1,5200
2024,12,WanDale Robinson,WR,NYG,TB,C,38,7.4,10.1,5200
2024,12,Keenan Allen,WR,CHI,MIN,C,39,7.8,10.1,4900
2024,12,DeMario Douglas,WR,NE,MIA,C,40,8.2,10.0,4500
2024,12,Xavier Worthy,WR,KC,CAR,C,41,7.9,9.8,5000
2024,12,Jordan Addison,WR,MIN,CHI,C,42,10.1,9.7,5100
2024,12,Tyler Lockett,WR,SEA,ARI,C,43,7.0,9.5,4800
2024,12,Elijah Moore,WR,CLE,PIT,C,44,13.6,9.2,4800
2024,12,Xavier Legette,WR,CAR,KC,C,45,11.4,9.2,5000
2024,12,Rashod Bateman,WR,BAL,LAC,C,46,7.9,9.1,4300
2024,12,Noah Brown,WR,WAS,DAL,C,47,8.8,8.5,4200
2024,12,Nick Westbrook-Ikhine,WR,TEN,HOU,C-,48,13.4,8.4,4100
2024,12,Joshua Palmer,WR,LAC,BAL,C-,49,8.1,8.1,4200
2024,12,Ricky Pearsall,WR,SF,GB,C-,50,9.7,8.1,4700
2024,12,Jalen Coker,WR,CAR,KC,C-,51,10.2,8.1,3700
2024,12,Kayshon Boutte,WR,NE,MIA,C-,52,6.9,8.0,3500
2024,12,Travis Kelce,TE,KC,CAR,A+,1,17.6,15.1,5800
2024,12,Brock Bowers,TE,LV,DEN,A,2,19.2,14.5,6300
2024,12,Trey McBride,TE,ARI,SEA,A,3,15.1,13.2,5600
2024,12,George Kittle,TE,SF,GB,A-,4,19.8,12.9,6000
2024,12,Cade Otton,TE,TB,NYG,A-,5,19.8,11.9,5500
2024,12,David Njoku,TE,CLE,PIT,B+,6,14.7,11.3,5700
2024,12,Will Dissly,TE,LAC,BAL,B+,7,9.5,11.2,3500
2024,12,Hunter Henry,TE,NE,MIA,B,8,9.2,10.5,4000
2024,12,Jonnu Smith,TE,MIA,NE,B-,9,12.8,10.2,4100
2024,12,TJ Hockenson,TE,MIN,CHI,B-,10,8.1,10.1,4200
2024,12,Dallas Goedert,TE,PHI,LAR,C+,11,10.8,9.9,4500
2024,12,Sam LaPorta,TE,DET,IND,C,12,12.4,9.7,4300
2024,12,Tucker Kraft,TE,GB,SF,C,13,8.1,9.1,3900
2024,12,Zach Ertz,TE,WAS,DAL,C-,14,10.5,8.6,3800
2024,12,Mark Andrews,TE,BAL,LAC,C,15,10.6,8.5,4100
2024,12,Texans,DST,HOU,TEN,A+,1,10.3,9.1,3600
2024,12,Steelers,DST,PIT,CLE,A,2,9.7,8.3,3500
2024,12,Broncos,DST,DEN,LV,A+,3,5.5,7.9,3200
2024,12,Chiefs,DST,KC,CAR,A-,4,4.0,7.9,3900
2024,12,Vikings,DST,MIN,CHI,A-,5,9.0,7.7,3400
2024,12,Buccaneers,DST,TB,NYG,B+,6,4.3,7.3,3300
2024,12,Commanders,DST,WAS,DAL,B+,7,4.5,7.3,3500
2024,12,Lions,DST,DET,IND,B,8,10.8,7.0,3700
2024,12,Dolphins,DST,MIA,NE,B,9,4.3,6.8,3100
2024,12,Bears,DST,CHI,MIN,B-,10,4.5,6.5,2500
2024,12,Eagles,DST,PHI,LAR,B-,11,10.3,6.5,2900
2024,12,Browns,DST,CLE,PIT,C+,12,3.3,6.0,2600
2024,12,Cardinals,DST,ARI,SEA,C,13,9.0,5.9,2600
2024,12,Packers,DST,GB,SF,C,14,4.3,5.9,2800
2024,12,49ers,DST,SF,GB,C,15,5.3,5.8,3000
2024,12,Titans,DST,TEN,HOU,C,16,3.8,5.8,2300
2024,12,Giants,DST,NYG,TB,C-,17,3.3,5.7,2400
