year,week,player,position,team,opponent,grade,rank,avg_fpts,proj_fpts,salary
2024,9,Jayden Reed,WR,GB,DET,A-,19,9.8,13.5,6400
2024,9,Zay Flowers,WR,BAL,DEN,A-,20,16.0,13.5,7000
2024,9,Darnell Mooney,WR,ATL,DAL,A-,21,16.6,13.5,6000
2024,9,Michael Pittman,WR,IND,MIN,B+,22,9.8,13.4,5900
2024,9,Jaxon Smith-Njigba,WR,SEA,LAR,B+,23,10.4,13.3,6200
2024,9,Ladd McConkey,WR,LAC,CLE,B,24,15.7,13.0,5600
2024,9,Jakobi Meyers,WR,LV,CIN,B,25,15.2,12.8,5300
2024,9,Khalil Shakir,WR,BUF,MIA,B,26,12.4,12.6,5900
2024,9,Tank Dell,WR,HOU,NYJ,B,27,9.9,12.6,7300
2024,9,Calvin Ridley,WR,TEN,NE,B,28,10.2,12.6,5700
2024,9,Brian Thomas,WR,JAX,PHI,B,29,16.5,12.3,6600
2024,9,Jaylen Waddle,WR,MIA,BUF,B-,30,6.4,12.2,5500
2024,9,Courtland Sutton,WR,DEN,BAL,B-,31,9.4,12.1,5400
2024,9,Tyler Lockett,WR,SEA,LAR,B-,32,9.6,11.9,5600
2024,9,Xavier Worthy,WR,KC,TB,C+,33,10.3,11.5,6300
2024,9,Cedric Tillman,WR,CLE,LAC,C+,34,11.6,11.3,4300
2024,9,Keon Coleman,WR,BUF,MIA,C+,35,13.0,11.0,5400
2024,9,DeAndre Hopkins,WR,KC,TB,C+,36,5.0,10.9,5000
2024,9,Romeo Doubs,WR,GB,DET,C+,37,15.8,10.9,5700
2024,9,Keenan Allen,WR,CHI,ARI,C+,38,11.1,10.9,5500
2024,9,WanDale Robinson,WR,NYG,WAS,C,39,10.6,10.8,5800
2024,9,Jerry Jeudy,WR,CLE,LAC,C,40,5.7,10.8,5100
2024,9,Jordan Addison,WR,MIN,IND,C,41,6.8,10.8,5200
2024,9,Elijah Moore,WR,CLE,LAC,C,42,8.0,10.6,4200
2024,9,Rome Odunze,WR,CHI,ARI,C,43,7.8,10.3,4900
2024,9,Xavier Legette,WR,CAR,NO,C,44,7.4,10.1,5300
2024,9,Jalen Tolbert,WR,DAL,ATL,C,45,12.5,9.3,5100
2024,9,DeMario Douglas,WR,NE,TEN,C-,46,9.9,9.3,4400
2024,9,Jalen Coker,WR,CAR,NO,C-,47,9.2,9.1,3600
2024,9,Michael Wilson,WR,ARI,CHI,C-,48,9.9,9.1,4900
2024,9,Christian Watson,WR,GB,DET,C-,49,8.4,8.9,5000
2024,9,Travis Kelce,TE,KC,TB,A+,1,15.6,14.1,6300
2024,9,Brock Bowers,TE,LV,CIN,A,2,17.5,13.8,6000
2024,9,Trey McBride,TE,ARI,CHI,A,3,15.1,13.5,5800
2024,9,David Njoku,TE,CLE,LAC,A-,4,12.8,12.9,5500
2024,9,Evan Engram,TE,JAX,PHI,A-,5,13.4,12.5,5300
2024,9,Cade Otton,TE,TB,KC,B+,6,16.0,12.2,4500
2024,9,Jake Ferguson,TE,DAL,ATL,B,7,8.5,11.6,5100
2024,9,Kyle Pitts,TE,ATL,DAL,B,8,16.1,11.6,4900
2024,9,Dalton Kincaid,TE,BUF,MIA,B-,9,9.5,10.8,5000
2024,9,Sam LaPorta,TE,DET,GB,B-,10,10.8,9.8,4800
2024,9,Tucker Kraft,TE,GB,DET,C+,11,14.4,9.7,4600
2024,9,Dalton Schultz,TE,HOU,NYJ,C,12,6.8,9.7,4100
2024,9,TJ Hockenson,TE,MIN,IND,C,13,0.0,9.6,5200
2024,9,Mark Andrews,TE,BAL,DEN,C,14,15.0,9.5,4200
2024,9,Zach Ertz,TE,WAS,NYG,C-,15,10.6,9.1,4300
2024,9,Chiefs,DST,KC,TB,A+,1,7.7,7.7,3100
2024,9,Saints,DST,NO,CAR,A,2,5.0,7.4,3800
2024,9,Vikings,DST,MIN,IND,A,3,9.3,7.3,3200
2024,9,Commanders,DST,WAS,NYG,A,4,9.5,7.3,3400
2024,9,Chargers,DST,LAC,CLE,A,5,7.3,7.1,3300
2024,9,Eagles,DST,PHI,JAX,B+,6,10.0,7.1,3100
2024,9,Ravens,DST,BAL,DEN,B+,7,3.8,7.0,3500
2024,9,Bengals,DST,CIN,LV,B,8,5.0,6.7,3700
2024,9,Jets,DST,NYJ,HOU,B,9,2.5,6.7,2400
2024,9,Titans,DST,TEN,NE,B,10,1.0,6.6,3200
2024,9,Bills,DST,BUF,MIA,B,11,7.8,6.2,3000
2024,9,Patriots,DST,NE,TEN,B-,12,2.5,6.1,3000
2024,9,Bears,DST,CHI,ARI,C+,13,8.7,6.0,2800
2024,9,Texans,DST,HOU,NYJ,C,14,8.3,6.0,3600
2024,9,Lions,DST,DET,GB,C,15,13.3,5.9,3600
2024,9,Cardinals,DST,ARI,CHI,C-,16,5.3,5.8,2600
2024,9,Browns,DST,CLE,LAC,C-,17,5.5,5.8,2900
